business_id,postal_code,stars,review_count,is_open,categories,checkin_count,stars_std_dev,percentage_1_star,percentage_2_star,percentage_3_star,percentage_4_star,percentage_5_star,avg_timestamp_gap,text_similarity_score,%_under_3_months,%_3_months_to_1_year,%_over_1_year,%_reviewers_with_less_than_10_reviews,avg_star_deviation_squared
xZ5eR3ilKcsYDrFMha3ktw,33511,2.0,7,0,"Bars, Nightlife, American (New), Restaurants",39,1.6761634196950517,57.14285714285714,14.285714285714285,0.0,14.285714285714285,14.285714285714285,26196987.0,0.031485978,14.285714285714285,57.14285714285714,28.57142857142857,28.57142857142857,4.065857142857142
6IwF2rpoaiR_W6DzOvuceA,19103,4.5,51,1,"Nightlife, Breweries, Bars, Food, Pubs, Restaurants, Brewpubs",36,0.8022874537041201,0.0,3.8461538461538463,7.6923076923076925,17.307692307692307,71.15384615384616,151075.13725490196,0.05689846,3.8461538461538463,1.9230769230769231,94.23076923076924,32.69230769230769,1.0925
K-7f1o0f8qPrH9vFUw2ccg,46143,3.0,10,1,"Trainers, Fitness & Instruction, Gyms, Active Life",18,2.1081851067789197,50.0,0.0,0.0,0.0,50.0,19203365.333333332,0.069921763,20.0,20.0,60.0,70.0,1.98298
73Bc_lOHqD1_5Vojs9kjrg,83642,3.5,13,1,"Automotive, Tires",8,1.8501559185854912,30.76923076923077,7.6923076923076925,0.0,15.384615384615383,46.15384615384615,21713173.916666668,0.067874622,0.0,30.76923076923077,69.23076923076923,30.76923076923077,1.691369230769231
Rw8Zf_snPdZO_B3XFOsJ6w,46208,4.5,98,0,"Restaurants, Vegetarian, Sandwiches, American (New), Cafes",327,1.0346558947364193,4.761904761904762,1.9047619047619049,7.6190476190476195,26.666666666666668,59.04761904761905,2462889.6346153845,0.048825417,10.476190476190476,10.476190476190476,79.04761904761905,14.285714285714285,1.001976530612245
6qYacdOtomD5edF_9oQthA,70119,2.5,21,1,"Real Estate, Apartments, Home Services",35,1.6072751268321592,56.00000000000001,12.0,4.0,12.0,16.0,10973361.291666666,0.06755492,36.0,16.0,48.0,52.0,3.7330047619047617
#NAME?,89523,5.0,16,1,"Pet Sitting, Dog Walkers, Pet Services, Pets, Pet Training",1,,,,,,,,,,,,,
y2EaDF-TXGEQRbLBbTFeKA,34698,4.5,18,1,"Carpeting, Shopping, Flooring, Wholesale Stores, Carpet Installation, Home Services",1,1.3803127029389888,10.0,5.0,5.0,5.0,75.0,9600126.421052633,0.072034977,10.0,15.0,75.0,65.0,1.777372222222222
Lhhf1jJPmpZSJjGvXabXag,85711,4.0,85,1,"Pizza, Sandwiches, Chicken Wings, Restaurants",74,1.291284527,7.777777777777778,5.555555555555555,11.11111111111111,10.0,65.55555555555556,1017333.4606741572,0.051833986,6.666666666666667,7.777777777777778,85.55555555555556,31.11111111111111,1.6972317647058823
0MqEDytwNX_wBIhzaUpc-w,T8N 5J9,5.0,5,1,"Grocery, Food",29,0.4472135954999578,0.0,0.0,0.0,20.0,80.0,71022717.0,0.044631347,0.0,20.0,80.0,20.0,0.4691999999999998
S6_MGBkpCILMYv5BPEBK6g,33624,5.0,5,1,"Professional Services, Dance Clubs, Nightlife, Fitness & Instruction, Performing Arts, Recreation Centers, Arts & Entertainment, Dance Studios, Social Clubs, Active Life",6,0.40824829,0.0,0.0,0.0,16.666666666666664,83.33333333333334,54275708.8,0.1406427193150347,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,0.2890400000000001
9d060KiKStUUqTzV_KQlCw,85715,5.0,5,1,"Tui Na, Traditional Chinese Medicine, Health & Medical, Acupuncture",0,0.0,0.0,0.0,0.0,0.0,100.0,25563527.25,0.057709423,0.0,0.0,100.0,40.0,1.16582
kOeRH3gcFozM-h8M4grbYA,T6W 3R3,3.0,6,1,"Food, Donairs, Portuguese, Restaurants",0,1.4142135623730951,16.666666666666664,16.666666666666664,33.33333333333333,16.666666666666664,16.666666666666664,10024874.2,0.092732305,0.0,16.666666666666664,83.33333333333334,50.0,1.3693666666666664
UMaNwuJBwO0I_7qJnhjECQ,89501,4.5,16,0,"Coffee Roasteries, Food, Coffee & Tea",115,1.2110601416389966,6.25,6.25,0.0,6.25,81.25,4070065.466666667,0.087286593,0.0,12.5,87.5,18.75,0.62488125
XEQp7kQVLJNXOXs5i_pU-Q,33605,3.5,389,1,"Restaurants, Scandinavian, Home & Garden, Home Decor, Furniture Stores, Appliances, Shopping, Mattresses",2980,1.5332910683021428,23.76237623762376,6.9306930693069315,11.386138613861387,29.7029703,28.217821782178216,988649.3473945408,0.038116662,14.603960396039604,14.356435643564357,71.03960396039604,15.84158415841584,1.7370200514138816
NvaHGU03m-hvXIGScPe6WQ,19107,3.5,85,1,"Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces",221,1.3320265278313324,14.772727272727272,12.5,13.636363636363637,39.77272727272727,19.318181818181817,4170896.9540229887,0.055938705,17.045454545454543,9.090909090909092,73.86363636363636,19.318181818181817,1.7543741176470586
p78e7-CemPd_oj40zDsz8A,37214,1.5,8,0,"Car Rental, Hotels & Travel",1,0.7440238091428449,75.0,12.5,12.5,0.0,0.0,8907556.857142856,0.090828313,25.0,12.5,62.5,37.5,3.6387375
OXqtYPz0xFnxiUQ6o8zylw,33624,1.0,8,1,"Automotive, Car Wash",2,0.0,100.0,0.0,0.0,0.0,0.0,9069557.714285716,0.092876714,25.0,0.0,75.0,75.0,4.3939375
7fpBwyNYA0dks0rZfXrTEw,46038,4.0,24,1,"Beauty & Spas, Hair Salons",7,1.650098811270562,20.833333333333336,0.0,0.0,4.166666666666666,75.0,4946796.521739131,0.068165174,20.833333333333336,16.666666666666664,62.5,45.83333333333333,1.7745791666666664
9LzjpBUMw6pRDzP2dy-P6Q,19047,3.0,9,1,"Ophthalmologists, Shopping, Doctors, Laser Eye Surgery/Lasik, Eyewear & Opticians, Health & Medical, Optometrists",2,1.9364916731037085,33.33333333333333,22.22222222222222,0.0,0.0,44.44444444444444,17345676.13,0.064878945,22.22222222222222,0.0,77.77777777777779,55.55555555555556,1.2696444444444444
FDxQRPkXbeb2xp6FC0sqWg,33647,3.0,34,1,"Fitness & Instruction, Yoga, Trainers, Gyms, Active Life",140,1.6154335852795674,38.23529411764706,5.882352941,17.647058823529413,17.647058823529413,20.588235294117645,5384125.818181818,0.049243052,17.647058823529413,5.882352941,76.47058823529412,55.88235294117647,1.748070588235294
SfUca86TAFaQgKPkTCiu8g,34698,4.5,7,1,"Shopping, Toy Stores, Accessories, Home Decor, Jewelry, Gift Shops, Fashion, Flowers & Gifts, Souvenir Shops, Home & Garden",4,0.4879500364742666,0.0,0.0,0.0,28.57142857142857,71.42857142857143,13705747.166666666,0.086914214,0.0,28.57142857142857,71.42857142857143,14.285714285714285,0.3432714285714285
xRRd5XWJrCs7H-A4M4i1jQ,19147,3.0,8,1,"Beauty & Spas, Hair Salons",2,1.6690459207925603,37.5,12.5,0.0,37.5,12.5,20324018.42857143,0.085829013,25.0,0.0,75.0,62.5,0.8624625
FTlRqc0UmjRxv3Jjxg-iOw,46204,4.5,6,1,"Mass Media, Radio Stations",27,0.8366600265340756,0.0,0.0,16.666666666666664,16.666666666666664,66.66666666666666,72508852.2,0.067010344,50.0,33.33333333333333,16.666666666666664,0.0,1.2083000000000002
dvwm1QCryoaj6pyhkLiRQw,89502,3.5,227,1,"Noodles, Chinese, Seafood, Restaurants",352,1.373555740991932,10.822510822510822,12.12121212121212,13.41991341991342,25.108225108225103,38.52813852813853,1754368.0826086956,0.050059156,8.225108225108226,9.090909090909092,82.68398268398268,21.645021645021643,1.575652863436123
Wx2G_Vbly6uHK4kuAeEg6A,89436,2.5,117,1,"Caterers, Event Planning & Services, Restaurants, Italian, Pizza, Mexican, Chicken Wings, Buffets",116,1.650891624568647,48.78048780487805,10.569105691056912,7.317073170731707,13.008130081300814,20.32520325203252,2784497.5081967213,0.054853202,10.569105691056912,11.38211382113821,78.04878048780488,33.33333333333333,2.958247008547009
MIwurBIs4y8odfF7V4HO6g,33776,4.5,12,1,"Heating & Air Conditioning/HVAC, Home Services",3,1.0818177620697813,7.142857142857142,0.0,0.0,7.142857142857142,85.71428571428571,9514660.076923076,0.076181922,7.142857142857142,0.0,92.85714285714286,21.428571428571427,1.1324
F5suXzCkLLgHw99dhzXn8g,T6R 0G4,3.0,34,0,"Hot Dogs, Burgers, Restaurants, Canadian (New)",53,1.3592621464926111,20.588235294117645,14.705882352941178,26.47058823529412,23.52941176470588,14.705882352941178,4903997.7272727275,0.051239207,17.647058823529413,11.76470588235294,70.58823529411765,26.47058823529412,1.1865205882352945
tDKokvnyhtU7lQ8jMojPEw,T5Z 3S3,4.0,5,1,"Pet Stores, Pet Services, Pets",2,1.3038404810405295,0.0,20.0,20.0,20.0,40.0,46438624.75,0.08442687,60.0,0.0,40.0,40.0,0.7162200000000001
8IDQ_ZPWm0pgf-tc4jXFoQ,34698,4.5,22,1,"Mexican, Restaurants, Tacos",14,0.8827348295047496,4.545454545454546,0.0,0.0,9.090909090909092,86.36363636363636,2896339.238095238,0.053827572,9.090909090909092,0.0,90.90909091,40.909090909090914,0.8578045454545454
XKzULLeYLVOpoiSJB7QeaA,70112,3.0,60,0,"Sports Bars, Sushi Bars, Restaurants, Dance Clubs, Bars, Asian Fusion, Nightlife",89,1.6822766255312305,27.86885245901639,8.196721311,11.475409836065571,14.754098360655735,37.704918032786885,1142461.9833333334,0.04873229,24.59016393442623,14.754098360655735,60.65573770491803,37.704918032786885,1.950111666666667
SfpJLbqHjLTR6FZ0s7upXQ,19147,4.5,9,0,"Food, Specialty Food, Coffee & Tea, Ethnic Food",38,0.5270462766947296,0.0,0.0,0.0,55.55555555555556,44.44444444444444,9722806.875,0.041834672,33.33333333333333,22.22222222222222,44.44444444444444,22.22222222222222,0.8597666666666667
PGu9UZpJ828EOiv3TBoT3A,33572,2.5,12,0,"Burgers, Bars, Sandwiches, Restaurants, Beer, Wine & Spirits, Food, Nightlife",4,1.831955405041456,50.0,8.333333333333332,0.0,16.666666666666664,25.0,2910512.1818181816,0.048975507,25.0,25.0,50.0,58.333333333333336,3.269641666666667
T2Nf8CF-0ei1I_lURYG_cw,46241,4.0,5,0,"Restaurants, American (Traditional)",4,1.6431676725154984,20.0,0.0,0.0,40.0,40.0,3019730.25,0.063590959,20.0,40.0,40.0,20.0,0.39088
keqtCL14hXaOPC2nEhxNCA,85704,2.5,10,0,"Active Life, Summer Camps, Specialty Schools, Tennis, Swimming Pools, Fitness & Instruction, Swimming Lessons/Schools, Education",2,1.7795130420052183,50.0,10.0,0.0,20.0,20.0,21253879.666666668,0.070345164,20.0,10.0,70.0,30.0,2.83842
7SDRAge0XuYPESV-VnOrgA,19440,3.0,6,1,"Flowers & Gifts, Shopping, Florists",0,1.8973665961010275,33.33333333333333,16.666666666666664,0.0,16.666666666666664,33.33333333333333,44389507.2,0.061794882,16.666666666666664,0.0,83.33333333333334,16.666666666666664,4.671733333333334
obeiwMUYdkLopv_nD5ODqg,70118,4.5,21,1,"Hotels & Travel, Guest Houses, Hotels, Event Planning & Services",41,1.053750259971313,4.545454545454546,4.545454545454546,0.0,9.090909090909092,81.81818181818183,17245578.333333332,0.077270808,18.181818181818183,0.0,81.81818181818183,45.45454545454545,1.1574761904761903
1PB7PMzl3SSVjaoRuJ2mJg,08318,5.0,6,0,"Hair Salons, Beauty & Spas, Skin Care, Nail Salons",6,0.40824829,0.0,0.0,0.0,16.666666666666664,83.33333333333334,28858553.0,0.057144368,33.33333333333333,16.666666666666664,50.0,66.66666666666666,0.3596999999999999
OHbi-BgMvoBBHKTCqx4pgQ,19711,3.5,14,1,"Shopping, Vape Shops",8,1.9513309067639724,35.714285714285715,0.0,0.0,7.142857142857142,57.14285714285714,11836184.076923076,0.048240979,14.285714285714285,28.57142857142857,57.14285714285714,50.0,1.4695214285714286
13sN_u0AnZkdS18_7nFAgw,63114,3.0,20,0,"Chinese, Restaurants, Buffets",48,1.3887301496588274,23.809523809523807,19.047619047619047,14.285714285714285,33.33333333333333,9.523809523809524,13258410.85,0.05488419,33.33333333333333,28.57142857142857,38.095238095238095,28.57142857142857,1.90673
YLOyjCVVOMwqjkNJmV-x7g,18901,4.0,8,1,"Shopping, Ski & Snowboard Shops, Sporting Goods, Outdoor Gear",9,1.8516401995451028,25.0,0.0,0.0,0.0,75.0,44677277.71428572,0.056282124,0.0,0.0,100.0,25.0,2.3983999999999996
u_UgvuCGeUjWfEZxBS8DzQ,33511,4.5,10,0,"Nail Salons, Beauty & Spas, Hair Salons",3,1.433368568981982,9.090909090909092,9.090909090909092,0.0,0.0,81.81818181818183,13839250.3,0.094347915,9.090909090909092,18.181818181818183,72.72727272727273,72.72727272727273,0.8916800000000003
9iF5ALxAskaBFRzqoG7SNQ,19153,3.5,5,0,"Nightlife, Arts & Entertainment, Social Clubs, Restaurants, Hookah Bars, American (New), Bars",0,2.1908902300206643,40.0,0.0,0.0,0.0,60.0,5422436.0,0.055954745,0.0,20.0,80.0,60.0,0.7946399999999998
l4AjbrjS91Z70AYQbABxvA,19147,4.0,147,0,"Cafes, Gelato, Restaurants, Bakeries, Food, Coffee & Tea, Desserts",392,1.282159320493033,9.395973154362416,10.06711409395973,10.06711409395973,36.241610738255034,34.22818791946309,1198262.5945945946,0.045364975,8.053691275167784,8.724832214765101,83.22147651006712,13.422818791946307,1.4352115646258503
apZdYnFjjbLuSJAUOWTRsA,19114,2.5,33,1,"Trampoline Parks, Amusement Parks, Active Life",30,1.6978149950968615,48.48484848484848,9.090909090909092,6.0606060606060606,15.151515151515152,21.21212121212121,4494439.438,0.057062324,18.181818181818183,15.151515151515152,66.66666666666666,51.51515151515152,1.5505818181818185
8lF6eFOKrSmZeZnj49rFnQ,19104,3.5,66,1,"Shopping, Thrift Stores",75,1.2017692546939511,7.352941176470589,13.23529411764706,19.11764705882353,36.76470588235294,23.52941176470588,6399287.044776119,0.053661091,32.35294117647059,23.52941176470588,44.11764705882353,19.11764705882353,0.9582272727272728
LbkPkUgVMThZMAW1heSTrA,T8N 6T9,2.5,41,1,"Nightlife, Restaurants, Comfort Food, Steakhouses, Canadian (New)",60,1.5809551796009538,45.23809523809524,11.904761904761903,7.142857142857142,21.428571428571427,14.285714285714285,7780489.1707317075,0.048868319,23.809523809523807,19.047619047619047,57.14285714285714,33.33333333333333,2.202690243902439
JW96Qy44JewhfFJLGFcB3w,85711,5.0,14,1,"Hair Salons, Hair Removal, Hair Extensions, Beauty & Spas, Makeup Artists, Waxing, Hair Stylists",3,0.8017837257372732,0.0,7.142857142857142,0.0,0.0,92.85714285714286,5681666.692307692,0.068617326,0.0,7.142857142857142,92.85714285714286,35.714285714285715,2.0079142857142855
s7_Vm9QVBqT7n0ffWG6jPA,19460,4.0,160,0,"Restaurants, Thai",317,1.2282300951885143,8.383233532934131,9.580838323353294,10.778443113772456,40.119760479041915,31.13772455089821,1995735.1024096385,0.051843594,23.95209580838323,17.365269461077844,58.68263473053892,27.54491017964072,1.05697625
7m-ow3qwiM-jFtZumlGOcQ,33619,3.5,25,1,"Burgers, Hookah Bars, Pubs, Nightlife, Mediterranean, Restaurants, Bars",39,1.6802777548171413,28.000000000000004,4.0,8.0,24.0,36.0,8349966.958333333,0.061105677,20.0,20.0,60.0,28.000000000000004,2.140264
RS4epErt5vEvSCp-U7Or3g,08108,4.5,70,1,"Food, Breweries",180,0.8226855986358936,0.0,4.285714285714286,10.0,37.142857142857146,48.57142857142857,2402193.434782609,0.055895887,8.571428571428571,5.714285714285714,85.71428571428571,12.857142857142856,0.6881657142857143
Kh7a6UFAPS77CvjGoG41HA,46227,2.5,5,1,"Convenience Stores, Shopping, Beauty & Spas, Food, Cosmetics & Beauty Supply, Photography Stores & Services, Drugstores",10,1.378404875209022,33.33333333333333,16.666666666666664,16.666666666666664,33.33333333333333,0.0,14831757.2,0.049485767,0.0,0.0,100.0,0.0,0.7424000000000002
IQRZLX390xb0MibBxU176g,37086,4.0,5,1,"Masonry/Concrete, Foundation Repair, Home Services, Waterproofing",0,1.6431676725154982,0.0,40.0,0.0,0.0,60.0,21983991.0,0.035197005,40.0,0.0,60.0,80.0,2.62218
Br7DHxx0bGGmcF6AMXHj7A,33607,2.0,18,1,"Hotels & Travel, Car Rental",8,1.5893847208431549,66.66666666666666,11.11111111111111,0.0,5.555555555555555,16.666666666666664,4503307.588235294,0.046160908,11.11111111111111,5.555555555555555,83.33333333333334,66.66666666666666,1.952877777777778
rJrocVFQJew1tO_Nv1IkDw,19114,4.5,6,0,"Rugs, Carpeting, Home & Garden, Home Services, Contractors, Shopping, Flooring",2,1.9518001458970664,28.57142857142857,0.0,0.0,0.0,71.42857142857143,54923130.666666664,0.07074601,0.0,28.57142857142857,71.42857142857143,71.42857142857143,1.7908666666666664
RIps0PCzfFqadyOcKhzfZg,37204,4.0,49,1,"Home Decor, Shopping, Home & Garden, Antiques, Kitchen & Bath",105,1.0499757042864546,6.0,2.0,6.0,44.0,42.0,8610329.0,0.057378265,22.0,12.0,66.0,10.0,0.8880183673469388
vO3wYX8KKDQ0-R_if99bvw,08619,2.5,26,1,"Nail Salons, Hair Removal, Waxing, Eyelash Service, Beauty & Spas",9,1.6534346536365303,42.30769230769231,15.384615384615383,3.8461538461538463,19.230769230769234,19.230769230769234,6815397.56,0.068911493,34.61538461538461,26.923076923076923,38.46153846153847,50.0,2.281053846153846
#NAME?,89502,3.5,5,1,"Home Services, Drywall Installation & Repair, Painters, Flooring",0,,,,,,,,,,,,,
rydGLnO6XqB5OIUuGDVMiw,63131,3.0,8,0,"Restaurants, Cafes, Donuts, Food, Coffee & Tea",16,1.457737973711325,12.5,25.0,25.0,12.5,25.0,4363450.142857143,0.055017181,0.0,12.5,87.5,25.0,3.0868
X63jIMRHYBvKKQDuJTRiQQ,19020,4.0,23,1,"Transmission Repair, Auto Repair, Tires, Oil Change Stations, Automotive",24,1.4777897123279868,14.285714285714285,3.571428571428571,7.142857142857142,14.285714285714285,60.71428571428571,11178002.407407409,0.048649805,35.714285714285715,17.857142857142858,46.42857142857143,32.142857142857146,1.7452782608695652
tEfxuLIXGikSCAmHX4bqfg,85714,3.5,6,0,"Contractors, Home Services, Glass & Mirrors, Automotive, Windows Installation, Auto Glass Services, Windshield Installation & Repair",0,2.0655911179772892,33.33333333333333,0.0,0.0,0.0,66.66666666666666,43102470.2,0.0563661,0.0,16.666666666666664,83.33333333333334,50.0,1.39075
a39Bc7eixUE1_vOkBjEfwg,33624,4.0,100,1,"Sandwiches, Cuban, Spanish, Restaurants, Cafes, Breakfast & Brunch",124,1.284094401383879,9.615384615384617,5.769230769230769,12.5,29.807692307692307,42.30769230769231,4795321.699029126,0.050524648,13.461538461538462,11.538461538461538,75.0,22.115384615384613,1.3167330000000002
hVNuwdOgdRdqCt2LC1-TXg,37076,1.5,10,1,"Local Services, Laundry Services, Laundromat, Dry Cleaning & Laundry",5,0.9341987329938276,72.72727272727273,0.0,27.27272727272727,0.0,0.0,29055078.7,0.033037755,27.27272727272727,0.0,72.72727272727273,36.36363636363637,3.61016
QV3Xa_GBeMdm7rOS4EaxVQ,33602,4.0,41,1,"Restaurants, Chinese",25,1.2999701845119969,6.976744186046512,11.627906976744184,6.976744186046512,25.581395348837212,48.837209302325576,7619326.452380952,0.044310025,11.627906976744184,9.302325581,79.06976744186046,39.53488372093023,1.4005829268292682
S4eu74zojPqgYOzbm1IcDQ,70065,2.5,9,1,"Automotive, Convenience Stores, Food, Gas Stations",100,1.3228756555322951,33.33333333333333,22.22222222222222,33.33333333333333,0.0,11.11111111111111,44271229.5,0.059685467,22.22222222222222,0.0,77.77777777777779,22.22222222222222,3.0909111111111116
B_RlBWORacP1kMTjp7J9jQ,89502,4.0,5,1,"Home & Garden, Shopping, Home Decor",4,1.7888543819998317,20.0,0.0,0.0,0.0,80.0,30176204.25,0.069800947,0.0,0.0,100.0,20.0,1.5945000000000005
7Y_BCrWzvzHyPtaLsacL7Q,33704,4.5,273,1,"Venues & Event Spaces, Event Planning & Services, Hotels & Travel, Botanical Gardens, Home & Garden, Tours, Shopping, Nurseries & Gardening, Arts & Entertainment",457,0.9717688258307068,2.536231884057971,3.6231884057971016,11.231884057971014,30.07246376811594,52.53623188405797,1503012.298181818,0.045426891,8.333333333333332,12.681159420289855,78.98550724637681,9.782608695652174,0.9163054945054944
k8vpeE0cDGBD9L7LGZqyDg,19139,4.0,5,1,"Auto Repair, Body Shops, Towing, Automotive",1,1.7888543819998317,20.0,0.0,0.0,0.0,80.0,75707999.0,0.077056815,20.0,0.0,80.0,100.0,3.42776
uMTrdkLO9GiFGV2QZBUbMw,19341,4.5,23,1,"Shopping, Watches, Jewelry, Bridal, Local Services, Jewelry Repair",2,1.4218787326754636,12.5,4.166666666666666,0.0,12.5,70.83333333333334,10454112.130434783,0.055078479,8.333333333333332,12.5,79.16666666666666,50.0,1.1496695652173912
gotNEuKlmeUXotYZjvPCjg,85614,3.5,5,1,"Shopping, Sporting Goods",19,1.949358868961793,20.0,20.0,0.0,0.0,60.0,46757002.0,0.057887439,0.0,0.0,100.0,20.0,3.320700000000001
idIDpVsHkk3TW8psWQW5Bg,70119,5.0,13,0,"Yoga, Sporting Goods, Active Life, Shopping, Bikes, Fitness & Instruction, Cycling Classes",26,0.8017837257372733,0.0,7.142857142857142,0.0,0.0,92.85714285714286,8141094.384615385,0.071379575,0.0,7.142857142857142,92.85714285714286,35.714285714285715,1.3690307692307693
Uy0r4bzRmY5LFtDfzNgkag,63130,4.0,375,1,"Mexican, Restaurants, Seafood, Nightlife, Bars",1247,1.0344115199086763,4.381443298969072,4.381443298969072,7.216494845360824,38.91752577319588,45.103092783505154,1239935.2868217055,0.048825738,23.45360824742268,15.463917525773196,61.08247422680413,18.556701030927837,1.1435013333333333
KUcbgmjh_eR33wB7T9vTcw,63112,4.0,82,0,"Restaurants, French, American (New), Italian",282,1.0455396215379409,3.614457831325301,4.819277108433735,10.843373493975903,32.53012048192771,48.19277108433735,3635508.573170732,0.049435225,27.710843373493976,20.481927710843372,51.80722891566265,16.867469879518072,0.8824231707317073
SHglAb9CbCOtarCo3A6pNQ,T5S 2G9,4.5,7,1,"Bridal, Jewelry, Local Services, Sewing & Alterations, Shopping",5,0.7867957924694432,0.0,0.0,14.285714285714285,14.285714285714285,71.42857142857143,30079811.166666668,0.1012297401189504,14.285714285714285,0.0,85.71428571428571,42.857142857142854,0.9163
G4lRmwDHdvhZAhmtlsYYBw,37204,1.5,37,1,"Burgers, Restaurants, Fast Food",62,0.6271478031521578,73.68421052631578,18.421052631578945,7.894736842105263,0.0,0.0,9793453.756756756,0.04307231,15.789473684210526,10.526315789473683,73.68421052631578,39.473684210526315,4.064294594594594
6IZTPy1g5ez3SCbKgKWwkA,19127,4.5,6,0,"Furniture Stores, Shopping, Home & Garden",4,0.5163977794943221,0.0,0.0,0.0,33.33333333333333,66.66666666666666,27084502.4,0.075783896,66.66666666666666,0.0,33.33333333333333,0.0,1.0239
O1vxEZcL8eAkJD8LzkDUIQ,19038,4.5,9,0,"Restaurants, Gluten-Free, Vegetarian, Cheesesteaks, Vegan, Pizza",3,1.2692955176439846,10.0,0.0,0.0,10.0,80.0,2405017.0,0.1027396577974391,0.0,10.0,90.0,0.0,2.3518555555555554
tOw7k1EIrrH5wCuvIGwTWw,19107,2.0,8,1,"Shipping Centers, Couriers & Delivery Services, Local Services",5,1.6420805617960927,62.5,0.0,12.5,12.5,12.5,58083495.85714286,0.054754148,0.0,12.5,87.5,25.0,2.9295875
4IIAxlEz4HLZbAH6DzFnQw,33606,4.0,30,0,"Fast Food, American (Traditional), Restaurants, Hot Dogs, American (New)",169,1.0416609195243756,3.3333333333333335,6.666666666666667,20.0,40.0,30.0,1543096.2413793104,0.077796877,13.333333333333334,23.333333333333332,63.33333333333333,6.666666666666667,1.40684
89WxLHRVIOaVh_94JH8TZA,93101,5.0,7,1,"Beauty & Spas, Hair Salons",1,0.0,0.0,0.0,0.0,0.0,100.0,40193292.666666664,0.083382777,42.857142857142854,14.285714285714285,42.857142857142854,42.857142857142854,1.2768285714285716
bYnqxyWli5EtRgccNu4Nkg,08096,2.0,18,0,"Shopping, Home & Garden, Appliances, Mobile Phones",4,1.4371358589653878,72.22222222222221,5.555555555555555,5.555555555555555,5.555555555555555,11.11111111111111,9160389.588235294,0.063728156,22.22222222222222,16.666666666666664,61.111111111111114,33.33333333333333,3.5584888888888893
StQo-b0OdUgutV3oDZCFcg,33619,3.5,171,1,"Automotive, Transmission Repair, Car Dealers, Auto Repair",64,1.8077695879684816,32.402234636871505,8.379888268156424,2.234636872,10.614525139664805,46.36871508379888,2174048.1966292136,0.046040952,17.877094972067038,11.731843575418994,70.39106145251397,49.72067039106145,2.0934210526315793
j9TYK5pNSQBcHTtRIDeXPw,19801,4.0,5,0,"Hair Salons, Beauty & Spas, Men's Hair Salons, Day Spas, Massage",7,1.3291601358251257,0.0,16.666666666666664,16.666666666666664,0.0,66.66666666666666,24312450.6,0.1279684734585237,16.666666666666664,16.666666666666664,66.66666666666666,16.666666666666664,1.34074
WGVi42daZhzb98Ud_Gjuqg,34677,4.0,11,1,"Piercing, Specialty Schools, Cosmetology Schools, Tattoo, Beauty & Spas, Education",0,1.868397465987655,27.27272727272727,0.0,0.0,0.0,72.72727272727273,13827907.1,0.084136428,27.27272727272727,27.27272727272727,45.45454545454545,81.81818181818183,1.3875
vA0qrjLsM34-IY6HpsUbBg,46142,3.0,22,0,"Restaurants, Asian Fusion",77,1.269011272759076,13.636363636363637,22.727272727272727,13.636363636363637,40.909090909090914,9.090909090909092,6420652.238095238,0.051655183,36.36363636363637,18.181818181818183,45.45454545454545,31.818181818181817,1.149831818181818
mVA1s3RIJBY3_kjid9QNCA,33761,5.0,5,1,"Doctors, Health & Medical, Oral Surgeons, Dentists, Cosmetic Dentists, Sleep Specialists",0,0.0,0.0,0.0,0.0,0.0,100.0,38643417.75,0.1134652757450003,20.0,20.0,60.0,20.0,1.1294
wcFfvSUNpFon5BNCaMmeUw,08638,5.0,6,1,"Oil Change Stations, Auto Repair, Tires, Automotive",1,0.0,0.0,0.0,0.0,0.0,100.0,30247569.8,0.075228382,33.33333333333333,0.0,66.66666666666666,83.33333333333334,1.2062166666666667
hnSAuhhKvMjaUF2bPdYqxQ,19061,4.0,23,0,"Sandwiches, Restaurants, Chicken Wings, Pizza",25,1.0759222535351585,4.166666666666666,4.166666666666666,12.5,33.33333333333333,45.83333333333333,14997745.695652174,0.068425996,45.83333333333333,16.666666666666664,37.5,41.66666666666667,2.232395652173913
rarysf_MjCrP34VBNE-y-g,T8H 2A3,3.5,7,1,"Restaurants, Breakfast & Brunch",5,0.7867957924694432,0.0,14.285714285714285,28.57142857142857,57.14285714285714,0.0,45103818.0,0.074653832,28.57142857142857,14.285714285714285,57.14285714285714,42.857142857142854,1.2690142857142857
btbIcSK3JjY1Bd8CbwHUZw,T8N 6P6,4.0,6,1,"Food, Beer, Wine & Spirits",9,1.4638501094227998,14.285714285714285,0.0,0.0,28.57142857142857,57.14285714285714,34436700.666666664,0.072769736,28.57142857142857,14.285714285714285,57.14285714285714,28.57142857142857,0.2748833333333333
K9HMeg8dq4RO0CXpC4SFow,33705,4.5,10,0,"Fitness & Instruction, Yoga, Active Life",9,1.2649110640673518,10.0,0.0,0.0,20.0,70.0,21032379.555555556,0.063034437,0.0,0.0,100.0,30.0,1.39501
4DxbEns9iihpilbffdzvPQ,19025,2.5,7,1,"Food, Donuts, Coffee & Tea",12,1.9023794624226835,57.14285714285714,0.0,14.285714285714285,0.0,28.57142857142857,42171943.666666664,0.050089497,28.57142857142857,14.285714285714285,57.14285714285714,14.285714285714285,2.9884999999999997
